2, ErrorWindows, NOMNAMM, 3.0, 1, 
83, GenerateRows, NOM, 7.0, 42, 
83, GenerateRows, LOC, 169.0, 42, 
83, GenerateRows, WMC, 34.0, 42, 
83, GenerateRows, NOA, 4.0, 42, 
83, GenerateRows, WMCNAMM, 34.0, 42, 
83, GenerateRows, AMW, 4.85714285714286, 42, 
83, GenerateRows, LOCNAMM, 169.0, 42, 
83, GenerateRows, NOAM, 0.0, 42, 
83, GenerateRows, ATFD, 5.0, 42, 
83, GenerateRows, DIT, 1.0, 42, 
83, GenerateRows, NOC, 0.0, 42, 
83, GenerateRows, CBO, 4.0, 42, 
83, GenerateRows, FANOUT, 4.0, 42, 
83, GenerateRows, NMO, 0.0, 42, 
83, GenerateRows, WOC, 1.0, 42, 
83, GenerateRows, NOII, 0.0, 42, 
83, GenerateRows, RFC, 16.0, 42, 
83, GenerateRows, CFNAMM, 168.0, 42, 
83, GenerateRows, LCOM5, 0.791666666666667, 42, 
83, GenerateRows, NOPA, 0.0, 42, 
83, GenerateRows, TCC, 0.4, 42, 
83, GenerateRows, AMWNAMM, 4.85714285714286, 42, 
83, GenerateRows, NIM, 0.0, 42, 
83, GenerateRows, NOCS, 0.0, 42, 
91, DatasetCreator, NOMNAMM, 8.0, 42, 
91, DatasetCreator, NOM, 8.0, 42, 
91, DatasetCreator, LOC, 135.0, 42, 
91, DatasetCreator, WMC, 15.0, 42, 
91, DatasetCreator, NOA, 4.0, 42, 
91, DatasetCreator, WMCNAMM, 15.0, 42, 
91, DatasetCreator, AMW, 1.875, 42, 
91, DatasetCreator, LOCNAMM, 135.0, 42, 
91, DatasetCreator, NOAM, 0.0, 42, 
91, DatasetCreator, ATFD, 1.0, 42, 
91, DatasetCreator, DIT, 1.0, 42, 
91, DatasetCreator, NOC, 0.0, 42, 
91, DatasetCreator, CBO, 7.0, 42, 
91, DatasetCreator, FANOUT, 7.0, 42, 
91, DatasetCreator, NMO, 0.0, 42, 
91, DatasetCreator, WOC, 1.0, 42, 
91, DatasetCreator, NOII, 0.0, 42, 
91, DatasetCreator, RFC, 23.0, 42, 
91, DatasetCreator, CFNAMM, 218.0, 42, 
91, DatasetCreator, LCOM5, 0.821428571428571, 42, 
91, DatasetCreator, NOPA, 0.0, 42, 
91, DatasetCreator, TCC, 0.380952380952381, 42, 
91, DatasetCreator, AMWNAMM, 1.875, 42, 
91, DatasetCreator, NIM, 0.0, 42, 
91, DatasetCreator, NOCS, 0.0, 42, 
100, DatasetRow, NOMNAMM, 4.0, 42, 
100, DatasetRow, NOM, 4.0, 42, 
100, DatasetRow, LOC, 127.0, 42, 
100, DatasetRow, WMC, 15.0, 42, 
100, DatasetRow, NOA, 11.0, 42, 
100, DatasetRow, WMCNAMM, 15.0, 42, 
100, DatasetRow, AMW, 3.75, 42, 
100, DatasetRow, LOCNAMM, 127.0, 42, 
100, DatasetRow, NOAM, 0.0, 42, 
100, DatasetRow, ATFD, 0.0, 42, 
100, DatasetRow, DIT, 1.0, 42, 
100, DatasetRow, NOC, 0.0, 42, 
100, DatasetRow, CBO, 0.0, 42, 
100, DatasetRow, FANOUT, 0.0, 42, 
100, DatasetRow, NMO, 1.0, 42, 
100, DatasetRow, WOC, 0.571428571428571, 42, 
100, DatasetRow, NOII, 0.0, 42, 
100, DatasetRow, RFC, 4.0, 42, 
100, DatasetRow, CFNAMM, 0.0, 42, 
100, DatasetRow, LCOM5, 0.909090909090909, 42, 
100, DatasetRow, NOPA, 3.0, 42, 
100, DatasetRow, TCC, 1.0, 42, 
100, DatasetRow, AMWNAMM, 3.75, 42, 
100, DatasetRow, NIM, 0.0, 42, 
100, DatasetRow, NOCS, 0.0, 42, 
106, DFCM4JForm, NOMNAMM, 4.0, 105, 
106, DFCM4JForm, NOM, 4.0, 105, 
106, DFCM4JForm, LOC, 382.0, 105, 
106, DFCM4JForm, WMC, 6.0, 105, 
106, DFCM4JForm, NOA, 8.0, 105, 
106, DFCM4JForm, WMCNAMM, 6.0, 105, 
106, DFCM4JForm, AMW, 1.5, 105, 
106, DFCM4JForm, LOCNAMM, 382.0, 105, 
106, DFCM4JForm, NOAM, 0.0, 105, 
106, DFCM4JForm, ATFD, 0.0, 105, 
106, DFCM4JForm, DIT, 1.0, 105, 
106, DFCM4JForm, NOC, 0.0, 105, 
106, DFCM4JForm, CBO, 1.0, 105, 
106, DFCM4JForm, FANOUT, 5.0, 105, 
106, DFCM4JForm, NMO, 0.0, 105, 
106, DFCM4JForm, WOC, 1.0, 105, 
106, DFCM4JForm, NOII, 0.0, 105, 
106, DFCM4JForm, RFC, 9.0, 105, 
106, DFCM4JForm, CFNAMM, 34.0, 105, 
106, DFCM4JForm, LCOM5, 1.16666666666667, 105, 
106, DFCM4JForm, NOPA, 0.0, 105, 
106, DFCM4JForm, TCC, 0.0, 105, 
106, DFCM4JForm, AMWNAMM, 1.5, 105, 
106, DFCM4JForm, NIM, 0.0, 105, 
106, DFCM4JForm, NOCS, 9.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOMNAMM, 1.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOM, 1.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, LOC, 11.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, WMC, 2.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOA, 0.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, WMCNAMM, 2.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, AMW, 2.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, LOCNAMM, 11.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOAM, 0.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, ATFD, 1.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, DIT, 1.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, CBO, 2.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, FANOUT, 2.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NMO, 0.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOII, 1.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, RFC, 3.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, CFNAMM, 8.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, LCOM5, 0.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOPA, 0.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, TCC, 1.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, AMWNAMM, 2.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NIM, 0.0, 105, 
111, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$1, NOCS, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOMNAMM, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOM, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, LOC, 6.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, WMC, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOA, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, WMCNAMM, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, AMW, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, LOCNAMM, 6.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOAM, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, ATFD, 3.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, DIT, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, CBO, 2.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, FANOUT, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NMO, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOII, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, RFC, 2.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, CFNAMM, 4.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, LCOM5, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOPA, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, TCC, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, AMWNAMM, 1.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NIM, 0.0, 105, 
114, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$2, NOCS, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOMNAMM, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOM, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, LOC, 6.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, WMC, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOA, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, WMCNAMM, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, AMW, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, LOCNAMM, 6.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOAM, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, ATFD, 2.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, DIT, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, CBO, 3.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, FANOUT, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NMO, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOII, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, RFC, 2.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, CFNAMM, 4.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, LCOM5, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOPA, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, TCC, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, AMWNAMM, 1.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NIM, 0.0, 105, 
117, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$3, NOCS, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOMNAMM, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOM, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, LOC, 13.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, WMC, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOA, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, WMCNAMM, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, AMW, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, LOCNAMM, 13.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOAM, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, ATFD, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, DIT, 2.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, CBO, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, FANOUT, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NMO, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOII, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, RFC, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, CFNAMM, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, LCOM5, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOPA, 0.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, TCC, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, AMWNAMM, 1.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NIM, 8.0, 105, 
120, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$4, NOCS, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOMNAMM, 1.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOM, 1.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, LOC, 36.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, WMC, 3.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOA, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, WMCNAMM, 3.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, AMW, 3.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, LOCNAMM, 36.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOAM, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, ATFD, 5.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, DIT, 1.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, CBO, 5.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, FANOUT, 5.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NMO, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOII, 1.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, RFC, 7.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, CFNAMM, 20.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, LCOM5, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOPA, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, TCC, 1.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, AMWNAMM, 3.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NIM, 0.0, 105, 
122, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$5, NOCS, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOMNAMM, 1.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOM, 1.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, LOC, 24.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, WMC, 6.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOA, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, WMCNAMM, 6.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, AMW, 6.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, LOCNAMM, 24.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOAM, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, ATFD, 2.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, DIT, 2.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, CBO, 1.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, FANOUT, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NMO, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOII, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, RFC, 1.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, CFNAMM, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, LCOM5, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOPA, 0.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, TCC, 1.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, AMWNAMM, 6.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NIM, 3.0, 105, 
125, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$6, NOCS, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOMNAMM, 1.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOM, 1.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, LOC, 15.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, WMC, 3.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOA, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, WMCNAMM, 3.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, AMW, 3.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, LOCNAMM, 15.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOAM, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, ATFD, 2.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, DIT, 2.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, CBO, 1.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, FANOUT, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NMO, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOII, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, RFC, 1.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, CFNAMM, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, LCOM5, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOPA, 0.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, TCC, 1.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, AMWNAMM, 3.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NIM, 3.0, 105, 
127, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$7, NOCS, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOMNAMM, 1.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOM, 1.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, LOC, 15.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, WMC, 3.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOA, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, WMCNAMM, 3.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, AMW, 3.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, LOCNAMM, 15.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOAM, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, ATFD, 2.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, DIT, 2.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, CBO, 1.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, FANOUT, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NMO, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOII, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, RFC, 1.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, CFNAMM, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, LCOM5, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOPA, 0.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, TCC, 1.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, AMWNAMM, 3.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NIM, 8.0, 105, 
129, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$8, NOCS, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOMNAMM, 1.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOM, 1.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, LOC, 11.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, WMC, 2.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOA, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, WMCNAMM, 2.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, AMW, 2.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, LOCNAMM, 11.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOAM, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, ATFD, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, DIT, 2.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, CBO, 1.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, FANOUT, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NMO, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOII, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, RFC, 1.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, CFNAMM, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, LCOM5, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, NOPA, 0.0, 105, 
131, it.unimib.disco.essere.WekaNose.gui.dataset.creation.DFCM4JForm$9, TCC, 1.0, 105, 
